site_id,total_measurements,flow_measurements,speed_measurements,avg_flow,max_flow,avg_speed,max_speed,min_speed,speed_std,latitude,longitude,sensor_type,matched_dgl_loc,wegtype,match_strategy,provider,device_type,road_number,direction,hectometer,lane
GRT02_MORO_1940_2,144,72,72,186.66666666666663,420.0,48.66666666666666,82.0,37.0,13.195364604997602,51.884548308,4.490606978,CountingPoint,GRT02_MORO_1940_2,O,exact,GRT02,MORO,,,,
GRT02_MORO_1524_2,120,60,60,226.66666666666663,420.0,30.625,40.0,18.0,7.517756757615045,51.913963704,4.533271143,CountingPoint,GRT02_MORO_1524_2,O,exact,GRT02,MORO,,,,
GRT02_MORO_1851_2,120,60,60,305.45454545454544,420.0,58.0,68.0,53.0,3.754362541795624,51.874026975,4.512469997,CountingPoint,GRT02_MORO_1851_2,O,exact,GRT02,MORO,,,,
GRT02_MORO_1928_2,120,60,60,300.0,840.0,36.142857142857146,49.0,22.0,11.292319669425032,51.884774086,4.490628655,CountingPoint,GRT02_MORO_1928_2,O,exact,GRT02,MORO,,,,
RWS01_MONIBAS_0011hrl0113ra_1,96,48,48,738.9473684210526,2220.0,97.04263157894736,112.0,82.0,8.602731710777947,52.327668426908815,5.050376642644909,CountingPoint,RWS01_MONIBAS_0011hrl0113ra_1,H,exact,RWS01,MONIBAS,0011,hrl,0113,ra
GRT02_MORO_1878_2,96,48,48,260.0,360.0,35.333333333333336,46.0,22.0,10.421423156462874,51.876097854,4.511671167,CountingPoint,GRT02_MORO_1878_2,O,exact,GRT02,MORO,,,,
RWS01_MONIBAS_0021hrr0734ra_1,96,48,48,,,,,,,51.983094910244816,5.091759199351735,CountingPoint,RWS01_MONIBAS_0021hrr0734ra_1,H,exact,RWS01,MONIBAS,0021,hrr,0734,ra
GRT02_MORO_1387_2,96,48,48,,,,,,,51.912011167,4.47884253,CountingPoint,GRT02_MORO_1387_2,O,exact,GRT02,MORO,,,,
PZH01_MST_0862_00,96,48,48,420.0,540.0,48.0,63.0,31.0,11.933147112141038,51.99513650494577,4.384244010440752,CountingPoint,PZH01_MST_0862_00,O,exact,PZH01,MST,,,,
PZH01_MST_0941_01,96,48,48,381.8181818181818,780.0,42.63636363636363,51.0,32.0,6.145423806885393,52.03708405798661,4.540860664080408,CountingPoint,PZH01_MST_0941_01,O,exact,PZH01,MST,,,,
PNH02_TI1007-R,96,48,48,545.4545454545455,1320.0,97.63636363636364,123.0,82.0,14.0697089506752,52.671795988,5.050799288,CountingPoint,PNH02_TI1007-R,O,exact,,,,,,
PUT01_PUVIS_N408.05_1_2,96,48,48,735.0,1380.0,36.5,41.0,30.0,4.289522117905444,52.052822721640005,5.120763252310047,CountingPoint,PUT01_PUVIS_N408.05_1_2,O,exact,PUT01,PUVIS,,,,
RWS01_MONIBAS_0041hrr0143ra_1,96,48,48,1035.0,1680.0,53.879375,62.0,42.0,5.975164156200932,52.26459593798981,4.692657982456153,CountingPoint,RWS01_MONIBAS_0041hrr0143ra_1,H,exact,RWS01,MONIBAS,0041,hrr,0143,ra
GEO0B_R_RWS_306,96,48,48,930.0,1740.0,98.66666666666669,115.0,82.0,9.439356401543607,52.310892536,4.749162848,CountingPoint,GEO0B_R_RWS_306,H,exact,GEO0B,R,,,,
PUT01_PUVIS_N408.05_0_2,96,48,48,516.0,1140.0,61.8,70.0,52.0,5.247555822024494,52.05299231930356,5.120487856839275,CountingPoint,PUT01_PUVIS_N408.05_0_2,O,exact,PUT01,PUVIS,,,,
PZH01_MST_0009_01,96,48,48,420.0,900.0,30.625,54.0,11.0,15.5,52.14049688796832,4.481790614182244,CountingPoint,PZH01_MST_0009_01,O,exact,PZH01,MST,,,,
GRT02_MORO_1911_2,96,48,48,210.0,300.0,46.0,48.0,44.0,2.138089935299395,51.884282701,4.493928589,CountingPoint,GRT02_MORO_1911_2,O,exact,GRT02,MORO,,,,
GRT02_MORO_1635_2,96,48,48,,,,,,,51.957248491,4.561771344,CountingPoint,GRT02_MORO_1635_2,O,exact,GRT02,MORO,,,,
RWS01_MONIBAS_0041hrl0143ra_1,96,48,48,804.7058823529412,1740.0,92.6970588235294,103.0,77.0,7.723272790889594,52.2643331050636,4.692752489071881,CountingPoint,RWS01_MONIBAS_0041hrl0143ra_1,H,exact,RWS01,MONIBAS,0041,hrl,0143,ra
RWS01_MONIBAS_0021hrl0737ra_1,96,48,48,,,,,,,51.98182825081643,5.094745089257015,CountingPoint,RWS01_MONIBAS_0021hrl0737ra_1,H,exact,RWS01,MONIBAS,0021,hrl,0737,ra
GRT02_MORO_1887_2,96,48,48,428.57142857142856,720.0,62.85714285714285,70.0,51.0,8.027425517534276,51.87931274,4.503141789,CountingPoint,GRT02_MORO_1887_2,O,exact,GRT02,MORO,,,,
GRT02_MORO_5342_2,96,48,48,293.3333333333333,480.0,37.333333333333336,43.0,32.0,3.725902969908968,51.91136655,4.482619657,CountingPoint,GRT02_MORO_5342_2,O,exact,GRT02,MORO,,,,
PUT01_N230.03L_1,96,48,48,520.0,1320.0,63.333333333333336,68.0,54.0,4.00723982492847,52.12073610467748,5.035827224105873,CountingPoint,PUT01_N230.03L_1,O,exact,PUT01,N230.03L,,,,
GEO0B_R_RWSTI363048,96,48,48,471.4285714285714,1560.0,73.35714285714286,100.0,52.0,14.254860862213215,53.223615549,6.613713938,CountingPoint,GEO0B_R_RWSTI363048,H,exact,GEO0B,R,,,,
GRT02_MORO_1299_2,96,48,48,60.0,60.0,40.0,40.0,40.0,0.0,51.925329014,4.481127215,CountingPoint,GRT02_MORO_1299_2,O,exact,GRT02,MORO,,,,
GRT02_MORO_1759_2,96,48,48,390.0,780.0,35.666666666666664,50.0,9.0,13.86489430603952,51.896380711,4.541823057,CountingPoint,GRT02_MORO_1759_2,O,exact,GRT02,MORO,,,,
RWS01_MONIBAS_0041hrl0710ra_1,96,48,48,645.7142857142857,1620.0,92.59761904761903,111.0,75.0,10.354995921499077,51.9169049511945,4.367351421216907,CountingPoint,RWS01_MONIBAS_0041hrl0710ra_1,H,exact,RWS01,MONIBAS,0041,hrl,0710,ra
GRT02_MORO_1860_2,96,48,48,354.0,780.0,65.0,72.0,56.0,5.088687143272345,51.873991312,4.512197376,CountingPoint,GRT02_MORO_1860_2,O,exact,GRT02,MORO,,,,
PZH01_MST_0917_00,96,48,48,430.9090909090909,840.0,54.27272727272727,64.0,45.0,5.969620057957093,51.85470340840694,4.304586475023975,CountingPoint,PZH01_MST_0917_00,O,exact,PZH01,MST,,,,
GEO0C_Z_RWSTI356588,96,48,48,444.0,1080.0,64.7,80.0,42.0,12.481987021303938,51.457335903,3.599189855,CountingPoint,GEO0C_Z_RWSTI356588,H,exact,GEO0C,Z,,,,
PZH01_MST_0933_00,96,48,48,261.8181818181818,840.0,52.54545454545455,62.0,43.0,5.893719601061009,52.02093522201808,4.609799041514321,CountingPoint,PZH01_MST_0933_00,O,exact,PZH01,MST,,,,
GEO0K_K_RWSTI357974,96,48,48,498.46153846153845,1200.0,47.15384615384615,55.0,32.0,7.438775747082621,51.772664141,4.649822358,CountingPoint,GEO0K_K_RWSTI357974,H,exact,GEO0K,K,,,,
HBR01_191A-191-191,96,48,48,228.0,420.0,37.2,50.0,21.0,8.433017815330654,51.87664569713634,4.431862746758491,CountingPoint,HBR01_191A-191-191,O,exact,,,,,,
GRT02_MORO_2056_2,96,48,48,366.0,780.0,54.4,60.0,43.0,4.772729551150061,51.868801206,4.447778006,CountingPoint,GRT02_MORO_2056_2,O,exact,GRT02,MORO,,,,
GEO0B_R_RWSTI4348,96,48,48,852.0,1740.0,71.5,81.0,62.0,7.330541733409827,52.376058401,4.843406088,CountingPoint,GEO0B_R_RWSTI4348,H,exact,GEO0B,R,,,,
PZH01_MST_0005_00,96,48,48,270.0,360.0,50.75,59.0,46.0,5.079370039680118,52.12824642917269,4.495766183612025,CountingPoint,PZH01_MST_0005_00,O,exact,PZH01,MST,,,,
GEO0B_R_RWS_307,96,48,48,,,,,,,52.30779102,4.747754849,CountingPoint,GEO0B_R_RWS_307,H,exact,GEO0B,R,,,,
RWS01_MONIBAS_0021hrl0802ra_1,80,40,40,553.8461538461538,1320.0,102.34692307692308,118.0,84.0,10.850120282920653,51.93699379876748,5.155548357259827,CountingPoint,RWS01_MONIBAS_0021hrl0802ra_1,H,exact,RWS01,MONIBAS,0021,hrl,0802,ra
RWS01_MONIBAS_0081hrr0042ra_1,80,40,40,850.9090909090909,1320.0,26.681818181818183,37.0,17.0,7.622875120859917,52.4475184799979,4.850642842554816,CountingPoint,RWS01_MONIBAS_0081hrr0042ra_1,H,exact,RWS01,MONIBAS,0081,hrr,0042,ra
RWS01_MONIBAS_0041hrr0525ra_1,80,40,40,607.5,1500.0,50.30125,94.0,16.0,30.418662962918223,52.01734164298717,4.315743858325026,CountingPoint,RWS01_MONIBAS_0041hrr0525ra_1,H,exact,RWS01,MONIBAS,0041,hrr,0525,ra
RWS01_MONIBAS_0021hrl0807ra_1,80,40,40,488.0,1200.0,105.93399999999998,120.0,83.0,11.037678291604877,51.93346377450093,5.16015290692803,CountingPoint,RWS01_MONIBAS_0021hrl0807ra_1,H,exact,RWS01,MONIBAS,0021,hrl,0807,ra
RWS01_MONIBAS_0021hrr0487ra_1,80,40,40,,,,,,,52.17985557154449,4.986101904966986,CountingPoint,RWS01_MONIBAS_0021hrr0487ra_1,H,exact,RWS01,MONIBAS,0021,hrr,0487,ra
RWS01_MONIBAS_0021hrl0823ra_1,80,40,40,424.61538461538464,900.0,108.21230769230768,135.0,77.0,15.746856526352758,51.92134621224804,5.172496679108242,CountingPoint,RWS01_MONIBAS_0021hrl0823ra_1,H,exact,RWS01,MONIBAS,0021,hrl,0823,ra
RWS01_MONIBAS_0021hrl0475ra_1,80,40,40,1045.7142857142858,1800.0,94.00214285714286,103.0,78.0,8.09545659368991,52.19101899193515,4.986931051849084,CountingPoint,RWS01_MONIBAS_0021hrl0475ra_1,H,exact,RWS01,MONIBAS,0021,hrl,0475,ra
RWS01_MONIBAS_0011hrr0124ra_1,80,40,40,1302.857142857143,2280.0,97.9,120.0,84.0,11.619014428784238,52.32321714127468,5.065680529450386,CountingPoint,RWS01_MONIBAS_0011hrr0124ra_1,H,exact,RWS01,MONIBAS,0011,hrr,0124,ra
RWS01_MONIBAS_0081hrl0042ra_1,80,40,40,540.0,1200.0,100.60428571428572,115.0,84.0,8.972498487073102,52.447401869737085,4.850445012190803,CountingPoint,RWS01_MONIBAS_0081hrl0042ra_1,H,exact,RWS01,MONIBAS,0081,hrl,0042,ra
RWS01_MONIBAS_0101hrr0305ra_1,80,40,40,510.0,960.0,90.07875,100.0,74.0,9.183806672616752,52.41787702248861,4.86827919532848,CountingPoint,RWS01_MONIBAS_0101hrr0305ra_1,H,exact,RWS01,MONIBAS,0101,hrr,0305,ra
RWS01_MONIBAS_0021hrl0528ra_1,80,40,40,952.0,1920.0,96.32466666666666,102.0,81.0,6.316289686382256,52.14507342851099,5.002054415912297,CountingPoint,RWS01_MONIBAS_0021hrl0528ra_1,H,exact,RWS01,MONIBAS,0021,hrl,0528,ra
RWS01_MONIBAS_0011hrr0412ra_1,80,40,40,517.5,1620.0,97.31625,112.0,86.0,7.593044249030943,52.198511218286896,5.396509207758355,CountingPoint,RWS01_MONIBAS_0011hrr0412ra_1,H,exact,RWS01,MONIBAS,0011,hrr,0412,ra
RWS01_MONIBAS_0091hrl0066ra_1,80,40,40,864.0,1740.0,101.80066666666669,120.0,84.0,9.847441443771356,52.31914340183757,5.000202770283453,CountingPoint,RWS01_MONIBAS_0091hrl0066ra_1,H,exact,RWS01,MONIBAS,0091,hrl,0066,ra
RWS01_MONIBAS_0061hrl0450ra_1,80,40,40,607.5,1620.0,102.49125,119.0,81.0,9.768999602098797,52.32958016005469,5.146639140847208,CountingPoint,RWS01_MONIBAS_0061hrl0450ra_1,H,exact,RWS01,MONIBAS,0061,hrl,0450,ra
RWS01_MONIBAS_0021hrr0522ra_1,80,40,40,804.7058823529412,1560.0,71.25235294117647,82.0,62.0,6.0266584835809605,52.14953153906014,4.998269007481246,CountingPoint,RWS01_MONIBAS_0021hrr0522ra_1,H,exact,RWS01,MONIBAS,0021,hrr,0522,ra
RWS01_MONIBAS_0021hrl0484ra_1,80,40,40,,,,,,,52.18242658430011,4.986642721096032,CountingPoint,RWS01_MONIBAS_0021hrl0484ra_1,H,exact,RWS01,MONIBAS,0021,hrl,0484,ra
RWS01_MONIBAS_0091hrr0062ra_1,80,40,40,448.0,1020.0,99.03866666666666,118.0,77.0,11.592212526708083,52.32220224578524,5.003144450507396,CountingPoint,RWS01_MONIBAS_0091hrr0062ra_1,H,exact,RWS01,MONIBAS,0091,hrr,0062,ra
RWS01_MONIBAS_0021hrr0804ra_1,80,40,40,704.0,1440.0,71.752,98.0,16.0,28.6890795515862,51.93591202271388,5.156760167945284,CountingPoint,RWS01_MONIBAS_0021hrr0804ra_1,H,exact,RWS01,MONIBAS,0021,hrr,0804,ra
PZH01_MST_0952_00,72,36,36,497.1428571428572,840.0,52.0,56.0,46.0,4.0,52.11416996110578,4.676719886926206,CountingPoint,PZH01_MST_0952_00,O,exact,PZH01,MST,,,,
GEO0C_Z_RWSTI219,72,36,36,480.0,840.0,99.28571428571428,109.0,74.0,11.750146129556605,51.564277844,4.465861323,CountingPoint,GEO0C_Z_RWSTI219,H,exact,GEO0C,Z,,,,
PZH01_MST_0015_00,72,36,36,432.0,1020.0,101.8,145.0,85.0,16.057790370376225,52.20762303959169,4.434085832249965,CountingPoint,PZH01_MST_0015_00,O,exact,PZH01,MST,,,,
GEO0K_K_RWSTI359863,72,36,36,685.7142857142857,1200.0,81.42857142857143,89.0,73.0,5.680117627632042,52.119520652,5.140346389,CountingPoint,GEO0K_K_RWSTI359863,H,exact,GEO0K,K,,,,
PLB02_MSTR044_LP,72,36,36,400.0,660.0,53.0,67.0,33.0,13.09692375196198,50.840500439,5.705206102,CountingPoint,PLB02_MSTR044_LP,O,exact,PLB02,MSTR044,,,,
GEO0C_Z_RWSTI359842,72,36,36,450.0,1020.0,99.5,114.0,81.0,10.670832519848986,51.565665509,5.139071261,CountingPoint,GEO0C_Z_RWSTI359842,H,exact,GEO0C,Z,,,,
PLB02_281240_RP,72,36,36,333.3333333333333,1080.0,81.33333333333333,92.0,63.0,9.567100488899753,50.846669585,6.011272717,CountingPoint,PLB02_281240_RP,O,exact,PLB02,281240,,,,
GEO0C_Z_RWSTI361923,72,36,36,540.0,1260.0,98.125,107.0,91.0,6.375735251718032,50.881921606,5.860742214,CountingPoint,GEO0C_Z_RWSTI361923,H,exact,GEO0C,Z,,,,
PNH02_PNHTI590,72,36,36,300.0,300.0,46.0,46.0,46.0,0.0,52.465377842,4.770158142,CountingPoint,PNH02_PNHTI590,O,exact,,,,,,
GEO0B_R_RWSTI363060,72,36,36,556.3636363636364,1620.0,81.18181818181819,97.0,68.0,11.774210573623806,53.222625071,6.614376526,CountingPoint,GEO0B_R_RWSTI363060,H,exact,GEO0B,R,,,,
PZH01_MST_0011_00,72,36,36,560.0,1680.0,82.88888888888889,90.0,71.0,5.910000387069648,52.17509993413271,4.435048356074173,CountingPoint,PZH01_MST_0011_00,O,exact,PZH01,MST,,,,
PZH01_MST_0011_01,72,36,36,480.0,840.0,82.33333333333333,86.0,79.0,2.9949452365105067,52.17498775316382,4.435023677092854,CountingPoint,PZH01_MST_0011_01,O,exact,PZH01,MST,,,,
GRT02_MORO_1698_2,72,36,36,192.0,360.0,36.2,49.0,29.0,7.345444544447637,51.9021331,4.49620825,CountingPoint,GRT02_MORO_1698_2,O,exact,GRT02,MORO,,,,
GEO0B_R_RWSTI357304,72,36,36,390.0,960.0,27.1,41.0,10.0,10.98755276617472,52.072698701,4.396803663,CountingPoint,GEO0B_R_RWSTI357304,H,exact,GEO0B,R,,,,
GEO0K_K_RWSTI362196,72,36,36,,,,,,,51.983473888,5.972802725,CountingPoint,GEO0K_K_RWSTI362196,H,exact,GEO0K,K,,,,
PGL10_A325-09_hmp_14.50_Re_HTN2505,72,36,36,492.0,1320.0,87.0,92.0,78.0,4.255027985559524,51.9102172914407,5.873513342479653,CountingPoint,PGL10_A325-09_hmp_14.50_Re_HTN2505,O,exact,PGL10,A325-09,,,,
GEO0K_K_RWSTI359626,72,36,36,510.0,1140.0,96.375,102.0,87.0,5.110446816733999,52.059149508,5.067888451,CountingPoint,GEO0K_K_RWSTI359626,H,exact,GEO0K,K,,,,
GRT02_MORO_1750_2,72,36,36,240.0,360.0,59.66666666666666,66.0,54.0,5.1404515778521285,51.896152466,4.541854378,CountingPoint,GRT02_MORO_1750_2,O,exact,GRT02,MORO,,,,
PZH01_MST_0130_00,72,36,36,466.6666666666667,780.0,38.888888888888886,47.0,32.0,5.279136392039104,51.8175182602432,4.489705103893361,CountingPoint,PZH01_MST_0130_00,O,exact,PZH01,MST,,,,
PZH01_MST_0067_00,72,36,36,274.2857142857143,420.0,71.0,80.0,65.0,6.2511537396646295,52.0301030730968,4.53877181978507,CountingPoint,PZH01_MST_0067_00,O,exact,PZH01,MST,,,,
PZH01_MST_0045_00,72,36,36,432.0,540.0,69.4,75.0,61.0,5.561774297230457,52.2267935481013,4.675104717726264,CountingPoint,PZH01_MST_0045_00,O,exact,PZH01,MST,,,,
PZH01_MST_0010_01,72,36,36,394.2857142857143,840.0,80.85714285714286,84.0,78.0,2.68491921829898,52.16929160019748,4.444196767511278,CountingPoint,PZH01_MST_0010_01,O,exact,PZH01,MST,,,,
GRT02_MORO_1557_2,72,36,36,,,,,,,51.922656755,4.564114699,CountingPoint,GRT02_MORO_1557_2,O,exact,GRT02,MORO,,,,
GEO0K_K_RWSTI363588,72,36,36,390.0,720.0,78.0,83.0,73.0,5.345224838248488,52.308781067,4.747838744,CountingPoint,GEO0K_K_RWSTI363588,H,exact,GEO0K,K,,,,
GEO0K_K_RWSTI362189,72,36,36,205.7142857142857,300.0,29.714285714285715,41.0,16.0,9.871704485576412,51.980532146,5.977732622,CountingPoint,GEO0K_K_RWSTI362189,H,exact,GEO0K,K,,,,
GRT02_MORO_1105_2,72,36,36,433.3333333333333,960.0,60.11111111111112,68.0,54.0,5.097737547635733,51.929072779,4.449662294,CountingPoint,GRT02_MORO_1105_2,O,exact,GRT02,MORO,,,,
GEO0C_Z_RWSTI44,72,36,36,168.0,300.0,108.0,115.0,91.0,10.02219758558194,50.758050814,5.699144959,CountingPoint,GEO0C_Z_RWSTI44,H,exact,GEO0C,Z,,,,
GRT02_MORO_1961_2,72,36,36,576.0,1020.0,41.0,44.0,39.0,2.0,51.889369984,4.495094074,CountingPoint,GRT02_MORO_1961_2,O,exact,GRT02,MORO,,,,
PZH01_MST_0953_00,72,36,36,342.85714285714283,540.0,74.14285714285714,98.0,49.0,14.564747444836392,52.039820205933886,4.542071451238416,CountingPoint,PZH01_MST_0953_00,O,exact,PZH01,MST,,,,
PLB02_MSTR043_RP,72,36,36,291.42857142857144,420.0,54.285714285714285,64.0,45.0,8.203456789470113,50.840617759,5.705079945,CountingPoint,PLB02_MSTR043_RP,O,exact,PLB02,MSTR043,,,,
GEO2A_R_RWSTI362790,72,36,36,308.57142857142856,960.0,42.142857142857146,48.0,36.0,5.21620467474113,52.399639710804,6.269430132871599,CountingPoint,GEO2A_R_RWSTI362790,H,exact,GEO2A,R,,,,
PNH02_TI1013-R,72,36,36,516.0,1140.0,106.8,129.0,87.0,11.98946906335108,52.695974624,5.138150103,CountingPoint,PNH02_TI1013-R,O,exact,,,,,,
GEO0B_R_RWSTI358092,72,36,36,381.8181818181818,840.0,79.36363636363636,112.0,34.0,27.898703596003568,52.111754272,4.679907619,CountingPoint,GEO0B_R_RWSTI358092,H,exact,GEO0B,R,,,,
PZH01_MST_0937_00,72,36,36,420.0,1080.0,76.22222222222223,102.0,64.0,10.602749674192763,52.03351374895966,4.540092468196751,CountingPoint,PZH01_MST_0937_00,O,exact,PZH01,MST,,,,
PNH02_PNHTI524r,72,36,36,480.0,1080.0,65.33333333333333,88.0,51.0,13.68554411220317,52.234242769,4.663758998,CountingPoint,PNH02_PNHTI524r,O,exact,,,,,,
GEO0B_R_1_RWSTI359335,72,36,36,630.0,1560.0,108.0,121.0,93.0,8.88444333277743,52.352889469,4.963879481,CountingPoint,GEO0B_R_1_RWSTI359335,H,exact,GEO0B,R,,,,
PZH01_MST_0971_01,72,36,36,626.6666666666666,1320.0,36.55555555555556,51.0,18.0,10.955644380448357,52.22676472933727,4.674935727350456,CountingPoint,PZH01_MST_0971_01,O,exact,PZH01,MST,,,,
PNH02_TI854L,72,36,36,480.0,960.0,85.25,91.0,80.0,4.640402281411961,52.265806879,4.791517058,CountingPoint,PNH02_TI854L,O,exact,,,,,,
PZH01_MST_0006_01,72,36,36,497.1428571428572,840.0,65.14285714285714,71.0,60.0,5.036133175625657,52.1314779648793,4.492658292884166,CountingPoint,PZH01_MST_0006_01,O,exact,PZH01,MST,,,,
PZH01_MST_0096_00,72,36,36,516.0,1020.0,28.8,35.0,22.0,4.606631375699487,52.01439825748436,4.308073778835028,CountingPoint,PZH01_MST_0096_00,O,exact,PZH01,MST,,,,
PNH02_PNHTI524,72,36,36,195.0,360.0,84.375,97.0,76.0,6.810531061035793,52.234320952,4.66398771,CountingPoint,PNH02_PNHTI524,O,exact,,,,,,
GEO2A_R_RWSTI362791,72,36,36,528.0,840.0,58.2,63.0,56.0,2.6997942308422123,52.384701960013146,6.29377938600433,CountingPoint,GEO2A_R_RWSTI362791,H,exact,GEO2A,R,,,,
PLB02_281240_LP,72,36,36,346.6666666666667,780.0,85.11111111111111,97.0,73.0,9.42393004623548,50.846407021,6.01129402,CountingPoint,PLB02_281240_LP,O,exact,PLB02,281240,,,,
GEO2A__R_RWSTI602,72,36,36,390.0,840.0,46.125,84.0,8.0,33.03911822875019,52.34612518538184,6.592959995902596,CountingPoint,GEO2A__R_RWSTI602,H,exact,GEO2A,,,,,
GEO2A_R_RWSTI362812_01,72,36,36,440.0,840.0,107.22222222222224,126.0,86.0,14.50174657049182,52.2489999720817,6.3954925646993,CountingPoint,GEO2A_R_RWSTI362812_01,H,exact,GEO2A,R,,,,
PLB02_281250_LP,72,36,36,405.0,660.0,93.5,104.0,83.0,7.676804890925217,50.853060234,6.004248168,CountingPoint,PLB02_281250_LP,O,exact,PLB02,281250,,,,
PNH02_TI854R,72,36,36,520.0,960.0,84.77777777777777,92.0,77.0,4.672265548904206,52.265962245,4.791184802,CountingPoint,PNH02_TI854R,O,exact,,,,,,
GEO2A_R_RWSTI363458,72,36,36,260.0,420.0,23.33333333333333,27.0,20.0,3.1411250638372654,52.31175924695321,7.032648514318439,CountingPoint,GEO2A_R_RWSTI363458,H,exact,GEO2A,R,,,,
PLB02_MSTR001_RP,72,36,36,750.0,1200.0,52.0,61.0,34.0,8.2138095100061,50.860305508,5.70169805,CountingPoint,PLB02_MSTR001_RP,O,exact,PLB02,MSTR001,,,,
GEO2A__R_RWSTI363212,72,36,36,948.0,1680.0,94.9,108.0,85.0,8.071391975431045,52.27999462308349,6.746725535115927,CountingPoint,GEO2A__R_RWSTI363212,H,exact,GEO2A,,,,,
GEO2A__R_RWSTI363213,72,36,36,870.0,1560.0,102.125,124.0,87.0,11.882059305243908,52.27120385494365,6.749583844699865,CountingPoint,GEO2A__R_RWSTI363213,H,exact,GEO2A,,,,,
GEO0B_R_RWSTI362204,72,36,36,525.0,1500.0,93.33333333333331,97.0,91.0,2.875181153713043,52.914299497,5.984948798,CountingPoint,GEO0B_R_RWSTI362204,H,exact,GEO0B,R,,,,
GEO0B_R_RWSTI362543,72,36,36,409.09090909090907,1020.0,81.0909090909091,102.0,60.0,12.861567300290949,53.108754368,6.130637268,CountingPoint,GEO0B_R_RWSTI362543,H,exact,GEO0B,R,,,,
PNH02_TI1013-L,72,36,36,675.0,1680.0,99.5,105.0,90.0,5.18973345494095,52.696635692,5.140047369,CountingPoint,PNH02_TI1013-L,O,exact,,,,,,
GRT02_MORO_1308_2,72,36,36,,,,,,,51.925132737,4.481201973,CountingPoint,GRT02_MORO_1308_2,O,exact,GRT02,MORO,,,,
GEO0C_Z_RWSTI361112,72,36,36,510.0,1020.0,98.5,111.0,84.0,8.453795991545258,51.738383413,5.516378901,CountingPoint,GEO0C_Z_RWSTI361112,H,exact,GEO0C,Z,,,,
GEO0K_Z_RWSTI1203,72,36,36,160.0,480.0,88.77777777777777,108.0,78.0,9.315108256486628,50.857711376,5.97218982,CountingPoint,GEO0K_Z_RWSTI1203,H,exact,GEO0K,Z,,,,
PGL10_A348-03_hmp_5.98_Li_HTN805,72,36,36,180.0,420.0,111.33333333333331,120.0,101.0,8.194602806208191,52.009402531764216,6.045759280244036,CountingPoint,PGL10_A348-03_hmp_5.98_Li_HTN805,O,exact,PGL10,A348-03,,,,
PNH02_PNHTI564,72,36,36,280.0,600.0,88.22222222222223,109.0,79.0,10.321625245687729,52.52832685,4.958388433,CountingPoint,PNH02_PNHTI564,O,exact,,,,,,
PLB02_281250_RP,72,36,36,375.0,960.0,92.375,102.0,83.0,7.517756757615045,50.853132795,6.004419059,CountingPoint,PLB02_281250_RP,O,exact,PLB02,281250,,,,
GEO0K_K_RWSTI358053,72,36,36,426.6666666666667,1200.0,39.77777777777778,65.0,16.0,21.837785805545604,52.449500171,4.656348949,CountingPoint,GEO0K_K_RWSTI358053,H,exact,GEO0K,K,,,,
PZH01_MST_0940_01,72,36,36,372.0,720.0,64.4,85.0,39.0,12.840724688518002,52.03354505992766,4.539867329342237,CountingPoint,PZH01_MST_0940_01,O,exact,PZH01,MST,,,,
GEO0K_K_RWSTI363606,72,36,36,822.8571428571429,1260.0,114.28571428571428,124.0,103.0,8.296696019209383,52.331637527,5.027311605,CountingPoint,GEO0K_K_RWSTI363606,H,exact,GEO0K,K,,,,
GRT02_MORO_1228_2,72,36,36,,,,,,,51.922691258,4.464258809,CountingPoint,GRT02_MORO_1228_2,O,exact,GRT02,MORO,,,,
GEO0B_R_RWSTI4111,72,36,36,1251.428571428571,1860.0,97.28571428571428,108.0,82.0,9.16035413682724,52.26734524,5.203448915,CountingPoint,GEO0B_R_RWSTI4111,H,exact,GEO0B,R,,,,
PZH01_MST_0689_00,72,36,36,300.0,540.0,42.0,55.0,17.0,18.468646650226137,52.0264627367422,4.683216302619169,CountingPoint,PZH01_MST_0689_00,O,exact,PZH01,MST,,,,
PZH01_MST_0095_00,72,36,36,480.0,1560.0,56.21428571428572,72.0,45.0,8.787015432536817,52.014344185277,4.307892091021108,CountingPoint,PZH01_MST_0095_00,O,exact,PZH01,MST,,,,
PNH02_PNHTI554,72,36,36,1131.428571428571,2040.0,85.85714285714286,96.0,75.0,8.25420305855557,52.630854522,4.782770245,CountingPoint,PNH02_PNHTI554,O,exact,,,,,,
PZH01_MST_0013_02,72,36,36,,,,,,,52.19279754707416,4.41987410525975,CountingPoint,PZH01_MST_0013_02,O,exact,PZH01,MST,,,,
GRT02_MORO_2017_2,72,36,36,240.0,240.0,48.0,48.0,48.0,0.0,51.877990196,4.464637243,CountingPoint,GRT02_MORO_2017_2,O,exact,GRT02,MORO,,,,
PZH01__MST_0099_00,72,36,36,137.14285714285714,300.0,74.57142857142857,85.0,64.0,9.229670264251762,51.99620312784204,4.223751378966588,CountingPoint,PZH01__MST_0099_00,O,exact,PZH01,,,,,
PZH01_MST_0942_01,72,36,36,457.5,660.0,60.375,68.0,53.0,4.951430769653017,52.04056242775154,4.542188534483576,CountingPoint,PZH01_MST_0942_01,O,exact,PZH01,MST,,,,
PNH02_TI852L,72,36,36,693.3333333333334,1320.0,55.333333333333336,67.0,47.0,7.062744009319357,52.292124672,4.717562109,CountingPoint,PNH02_TI852L,O,exact,,,,,,
