id,naam,dgl_loc,meetricht,wegtype,meetgeg,ref_mvak,longitude,latitude,geometry_wkt,sensor_uri,sensor_type
18577,0121hrr0651ra,RWS01_MONIBAS_0121hrr0651ra,86,H,3,,5.176300500404809,52.06198841367006,POINT (5.176300500404809 52.06198841367006),sensor:telpunt_959,CountingPoint
18576,00D00F0848280020000B,RWS01_MONICA_00D00F0848280020000B,109,H,3,,4.421607481975418,51.871759679019874,POINT (4.421607481975418 51.871759679019874),sensor:telpunt_960,CountingPoint
18575,0040vwf0694ra,RWS01_MONIBAS_0040vwf0694ra,84,H,3,,4.378823359692017,51.92582048100422,POINT (4.378823359692017 51.92582048100422),sensor:telpunt_961,CountingPoint
18574,0271hrr0859ra,RWS01_MONIBAS_0271hrr0859ra,21,H,3,,5.157542121139973,52.140145099586555,POINT (5.157542121139973 52.140145099586555),sensor:telpunt_962,CountingPoint
18573,00D01008500530200007,RWS01_MONICA_00D01008500530200007,160,H,3,,4.688858165169867,51.649730288038604,POINT (4.688858165169867 51.649730288038604),sensor:telpunt_963,CountingPoint
18572,00D004009828D0070007,RWS01_MONICA_00D004009828D0070007,233,H,3,,4.795558514671904,52.32913807256342,POINT (4.795558514671904 52.32913807256342),sensor:telpunt_964,CountingPoint
18571,00D00F07F44C9820000B,RWS01_MONICA_00D00F07F44C9820000B,347,H,3,,4.387600210483388,51.875759746983235,POINT (4.387600210483388 51.875759746983235),sensor:telpunt_965,CountingPoint
18570,0151hrl0857ra,RWS01_MONIBAS_0151hrl0857ra,279,H,3,,4.813944072456144,51.8214778741606,POINT (4.813944072456144 51.8214778741606),sensor:telpunt_966,CountingPoint
18569,00D0321FD823B8200007,RWS01_MONICA_00D0321FD823B8200007,343,H,3,,6.023867500867461,52.18650334369119,POINT (6.023867500867461 52.18650334369119),sensor:telpunt_967,CountingPoint
18568,0021hrl0499ra,RWS01_MONIBAS_0021hrl0499ra,358,H,3,,4.987600308354797,52.16943577060921,POINT (4.987600308354797 52.16943577060921),sensor:telpunt_968,CountingPoint
18567,0121hrr1039ra,RWS01_MONIBAS_0121hrr1039ra,115,H,3,,5.585343323706652,52.03616018415239,POINT (5.585343323706652 52.03616018415239),sensor:telpunt_969,CountingPoint
18566,0161hrr0665ra,RWS01_MONIBAS_0161hrr0665ra,169,H,3,,4.740767224084814,51.5358193295383,POINT (4.740767224084814 51.5358193295383),sensor:telpunt_970,CountingPoint
18565,10D009082445D0050185,RWS01_MONICA_10D009082445D0050185,198,H,3,,4.671873642961314,52.46072718106678,POINT (4.671873642961314 52.46072718106678),sensor:telpunt_971,CountingPoint
18564,10D00704241DD007000B,RWS01_MONICA_10D00704241DD007000B,23,H,3,,5.000587120434136,52.61113899286817,POINT (5.000587120434136 52.61113899286817),sensor:telpunt_972,CountingPoint
18563,00D00408441E00200013,RWS01_MONICA_00D00408441E00200013,240,H,3,,4.312893228695593,52.01495241784942,POINT (4.312893228695593 52.01495241784942),sensor:telpunt_973,CountingPoint
18562,00D00421943C00200007,RWS01_MONICA_00D00421943C00200007,224,H,3,,4.382529228007145,51.626703445825406,POINT (4.382529228007145 51.626703445825406),sensor:telpunt_974,CountingPoint
18561,0011hrl0718ra,RWS01_MONIBAS_0011hrl0718ra,268,H,3,,5.810536786244186,52.20416310568256,POINT (5.810536786244186 52.20416310568256),sensor:telpunt_975,CountingPoint
18560,00D00211745020200007,RWS01_MONICA_00D00211745020200007,156,H,3,,5.321053434463075,51.72530213909663,POINT (5.321053434463075 51.72530213909663),sensor:telpunt_976,CountingPoint
18559,0291hrl0135ra,RWS01_MONIBAS_0291hrl0135ra,19,H,3,,4.513745768078824,51.83594847028339,POINT (4.513745768078824 51.83594847028339),sensor:telpunt_977,CountingPoint
18558,0121hrr1133ra,RWS01_MONIBAS_0121hrr1133ra,52,H,3,,5.71063072951836,52.018393230293704,POINT (5.71063072951836 52.018393230293704),sensor:telpunt_978,CountingPoint
18557,00D01D017C06D0070007,RWS01_MONICA_00D01D017C06D0070007,96,H,3,,4.515567108592363,51.865400130972645,POINT (4.515567108592363 51.865400130972645),sensor:telpunt_979,CountingPoint
18556,00D00F07802CD005000D,RWS01_MONICA_00D00F07802CD005000D,260,H,3,,4.350602994268498,51.87528672224423,POINT (4.350602994268498 51.87528672224423),sensor:telpunt_980,CountingPoint
18555,0731hrr1118ra,RWS01_MONIBAS_0731hrr1118ra,291,H,3,,5.748651602754032,51.850948854921455,POINT (5.748651602754032 51.850948854921455),sensor:telpunt_981,CountingPoint
18554,00D01D017C06D0070087,RWS01_MONICA_00D01D017C06D0070087,96,H,3,,4.515567108592363,51.865400130972645,POINT (4.515567108592363 51.865400130972645),sensor:telpunt_982,CountingPoint
18553,00D00F09642E20200007,RWS01_MONICA_00D00F09642E20200007,178,H,3,,4.515991636950265,51.85979721640934,POINT (4.515991636950265 51.85979721640934),sensor:telpunt_983,CountingPoint
18552,0021hrr2565ra,RWS01_MONIBAS_0021hrr2565ra,134,H,3,,5.71389236184772,50.84596214234731,POINT (5.71389236184772 50.84596214234731),sensor:telpunt_984,CountingPoint
18551,00D00423D80010200005,RWS01_MONICA_00D00423D80010200005,0,H,3,,4.29475025367251,51.5401577377376,POINT (4.29475025367251 51.5401577377376),sensor:telpunt_985,CountingPoint
18550,00D01C00AC4BD0050009,RWS01_MONICA_00D01C00AC4BD0050009,216,H,3,,5.20797966759292,52.09672437886408,POINT (5.20797966759292 52.09672437886408),sensor:telpunt_986,CountingPoint
18549,00D01C00AC4BD0050005,RWS01_MONICA_00D01C00AC4BD0050005,216,H,3,,5.20797966759292,52.09672437886408,POINT (5.20797966759292 52.09672437886408),sensor:telpunt_987,CountingPoint
18548,00D001026005D0050009,RWS01_MONICA_00D001026005D0050009,289,H,3,,5.103592183837336,52.31566495034953,POINT (5.103592183837336 52.31566495034953),sensor:telpunt_988,CountingPoint
18547,0041hrl0520ra,RWS01_MONIBAS_0041hrl0520ra,25,H,3,,4.319390515982898,52.02195966737075,POINT (4.319390515982898 52.02195966737075),sensor:telpunt_989,CountingPoint
18546,0091hrr0369ra,RWS01_MONIBAS_0091hrr0369ra,355,H,3,,4.756182193980758,52.34326833262117,POINT (4.756182193980758 52.34326833262117),sensor:telpunt_990,CountingPoint
18545,0281hrl0464ra,RWS01_MONIBAS_0281hrl0464ra,210,H,3,,5.564416826382978,52.31362042474561,POINT (5.564416826382978 52.31362042474561),sensor:telpunt_991,CountingPoint
18544,0121hrr0160ra,RWS01_MONIBAS_0121hrr0160ra,119,H,3,,4.512385218214091,52.043405054030785,POINT (4.512385218214091 52.043405054030785),sensor:telpunt_992,CountingPoint
18543,00D00400CC1E48200007,RWS01_MONICA_00D00400CC1E48200007,120,H,3,,4.798447467084768,52.32556155324197,POINT (4.798447467084768 52.32556155324197),sensor:telpunt_993,CountingPoint
18542,00D00501FC01D0070007,RWS01_MONICA_00D00501FC01D0070007,34,H,3,,4.77043317370094,52.38945719959983,POINT (4.77043317370094 52.38945719959983),sensor:telpunt_994,CountingPoint
18541,0010vwn0317ra,RWS01_MONIBAS_0010vwn0317ra,272,H,3,,5.265320344789416,52.22410668693424,POINT (5.265320344789416 52.22410668693424),sensor:telpunt_995,CountingPoint
18540,00D00A02045AD0050011,RWS01_MONICA_00D00A02045AD0050011,46,H,3,,4.95142761007113,52.339862595372125,POINT (4.95142761007113 52.339862595372125),sensor:telpunt_996,CountingPoint
18539,00D032202C0318200005,RWS01_MONICA_00D032202C0318200005,181,H,3,,6.020141221942494,52.204543095516236,POINT (6.020141221942494 52.204543095516236),sensor:telpunt_997,CountingPoint
18538,00D00F07802CD0050085,RWS01_MONICA_00D00F07802CD0050085,260,H,3,,4.350602994268498,51.87528672224423,POINT (4.350602994268498 51.87528672224423),sensor:telpunt_998,CountingPoint
18537,00D00218585A6020000B,RWS01_MONICA_00D00218585A6020000B,232,H,3,,5.405453264642036,51.482960794135046,POINT (5.405453264642036 51.482960794135046),sensor:telpunt_999,CountingPoint
