site_id,timestamp,speed
PZH01_MST_0076_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0076_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0076_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0076_01,2025-10-23T14:10:00Z,71.0
PZH01_MST_0076_01,2025-10-23T14:10:00Z,71.0
PZH01_MST_0076_01,2025-10-23T14:10:00Z,74.0
PZH01_MST_0076_01,2025-10-23T14:10:00Z,74.0
PZH01_MST_0890_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0890_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0890_01,2025-10-23T14:10:00Z,84.0
PZH01_MST_0890_01,2025-10-23T14:10:00Z,84.0
PZH01_MST_0890_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0890_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0890_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0890_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0890_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0890_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0890_01,2025-10-23T14:10:00Z,84.0
PZH01_MST_0890_01,2025-10-23T14:10:00Z,84.0
PZH01_MST_0832_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0832_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0832_00,2025-10-23T14:10:00Z,86.0
PZH01_MST_0832_00,2025-10-23T14:10:00Z,86.0
PZH01_MST_0832_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0832_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0832_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0832_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0832_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0832_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0832_00,2025-10-23T14:10:00Z,86.0
PZH01_MST_0832_00,2025-10-23T14:10:00Z,86.0
PZH01_MST_0018_00,2025-10-23T14:10:00Z,90.0
PZH01_MST_0018_00,2025-10-23T14:10:00Z,90.0
PZH01_MST_0018_00,2025-10-23T14:10:00Z,85.0
PZH01_MST_0018_00,2025-10-23T14:10:00Z,85.0
PZH01_MST_0018_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0018_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0018_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0018_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0018_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0018_00,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0018_00,2025-10-23T14:10:00Z,86.0
PZH01_MST_0018_00,2025-10-23T14:10:00Z,86.0
PZH01_MST_0031_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0031_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0031_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0031_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0031_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0031_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0031_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0031_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0031_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0031_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0031_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0031_01,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0007_02,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0007_02,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0007_02,2025-10-23T14:10:00Z,-1.0
PZH01_MST_0007_02,2025-10-23T14:10:00Z,-1.0
